config_file,chunk_size,estimator,pop_min,exp_l,pop_max,exp_r,pop_range,exp_range,nlearn_l,nlearn_r,ch_min,ch_max,poperr_min,poperr_max,poperr_range
laptop_prices,50,bt_est_on,174.0,191.9,6099.0,2858.0,5925.0,2666.1,17,2,191.9,191.9,-17.900000000000006,3241.0,3258.9
laptop_prices,50,bt_est_on,174.0,191.9,6099.0,2858.0,5925.0,2666.1,0,0,229.0,229.0,-17.900000000000006,3241.0,3258.9
laptop_prices,50,bt_est_on,174.0,191.9,6099.0,2858.0,5925.0,2666.1,0,0,252.36,252.36,-17.900000000000006,3241.0,3258.9
laptop_prices,50,bt_est_on,174.0,191.9,6099.0,6099.0,5925.0,5907.1,25,0,260.0,260.0,-17.900000000000006,0.0,17.899999999999636
laptop_prices,50,bt_est_on,174.0,191.9,6099.0,6099.0,5925.0,5907.1,0,0,330.0,330.0,-17.900000000000006,0.0,17.899999999999636
laptop_prices,50,bt_est_on,174.0,191.9,6099.0,6099.0,5925.0,5907.1,0,0,199.0,199.0,-17.900000000000006,0.0,17.899999999999636
laptop_prices,50,bt_est_on,174.0,191.9,6099.0,6099.0,5925.0,5907.1,0,0,274.9,274.9,-17.900000000000006,0.0,17.899999999999636
laptop_prices,50,bt_est_onmm,174.0,191.9,6099.0,2858.0,5925.0,2666.1,17,2,191.9,191.9,-17.900000000000006,3241.0,3258.9
laptop_prices,50,bt_est_onmm,174.0,191.9,6099.0,2858.0,5925.0,2666.1,0,0,229.0,229.0,-17.900000000000006,3241.0,3258.9
laptop_prices,50,bt_est_onmm,174.0,191.9,6099.0,2858.0,5925.0,2666.1,0,0,252.36,252.36,-17.900000000000006,3241.0,3258.9
laptop_prices,50,bt_est_onmm,174.0,191.9,6099.0,6099.0,5925.0,5907.1,25,0,260.0,260.0,-17.900000000000006,0.0,17.899999999999636
laptop_prices,50,bt_est_onmm,174.0,191.9,6099.0,6099.0,5925.0,5907.1,0,0,330.0,330.0,-17.900000000000006,0.0,17.899999999999636
laptop_prices,50,bt_est_onmm,174.0,191.9,6099.0,6099.0,5925.0,5907.1,0,0,199.0,199.0,-17.900000000000006,0.0,17.899999999999636
laptop_prices,50,bt_est_onmm,174.0,191.9,6099.0,6099.0,5925.0,5907.1,0,0,274.9,274.9,-17.900000000000006,0.0,17.899999999999636
laptop_prices,50,bt_est_trad,174.0,202.8725,6099.0,2710.8874333333333,5925.0,2508.0149333333334,0,0,191.9,2858.0,-28.872500000000002,3388.1125666666667,3416.9850666666666
laptop_prices,50,bt_est_trad,174.0,199.89166666666668,6099.0,2718.5156666666667,5925.0,2518.624,0,0,191.9,2858.0,-25.89166666666668,3380.4843333333333,3406.376
