dataset,n_samples,n_features,chunk_size,total_chunks,c_thresh,method,overall_coverage_pct,peak_memory_kb,avg_latency_ms,total_time_sec,sample_far_pct,chunk_far_pct,arl_0,arl_1,total_ooc_chunks,ooc_chunk_rate,joint_coverage_pct,joint_far_pct,fwer_adjusted_alpha_dim,key
Water Pump,220320,10,500,441,3,Proposed RBULT-SPC,99.9546568627451,0.984375,26.98799894784572,11.921258875000005,0.0453431372549033,47.65432098765432,1.092783505154639,2.4,203,0.4603174603174603,99.54974582425564,0.4502541757443623,0.005,waterpump
Water Pump,220320,10,500,441,5,Proposed RBULT-SPC,99.9546568627451,0.984375,26.98799894784572,11.921258875000005,0.0453431372549033,42.71604938271605,1.3333333333333333,2.4,183,0.4149659863945578,99.54974582425564,0.4502541757443623,0.005,waterpump
Water Pump,220320,10,500,441,7,Proposed RBULT-SPC,99.9546568627451,0.984375,26.98799894784572,11.921258875000005,0.0453431372549033,39.25925925925926,1.5375,2.4,169,0.3832199546485261,99.54974582425564,0.4502541757443623,0.005,waterpump
Water Pump,220320,10,500,441,10,Proposed RBULT-SPC,99.9546568627451,0.984375,26.98799894784572,11.921258875000005,0.0453431372549033,36.79012345679013,1.7066666666666668,2.6666666666666665,158,0.3582766439909297,99.54974582425564,0.4502541757443623,0.005,waterpump
TEP Mode 1,1740000,34,500,3480,3,Baseline Shewhart Chart,91.1942494929006,1.1484375,0.6876645060344778,2.469817292,8.80575050709939,100.0,0.0,1.0,3480,1.0,,,,tep1
TEP Mode 1,1740000,34,500,3480,5,Baseline Shewhart Chart,91.1942494929006,1.1484375,0.6876645060344778,2.469817292,8.80575050709939,100.0,0.0,1.0,3480,1.0,,,,tep1
TEP Mode 1,1740000,34,500,3480,7,Baseline Shewhart Chart,91.1942494929006,1.1484375,0.6876645060344778,2.469817292,8.80575050709939,100.0,0.0,1.000290613193839,3479,0.9997126436781608,,,,tep1
TEP Mode 1,1740000,34,500,3480,10,Baseline Shewhart Chart,91.1942494929006,1.1484375,0.6876645060344778,2.469817292,8.80575050709939,100.0,0.0,1.003206062372486,3469,0.99683908045977,,,,tep1
TEP Mode 1,1740000,34,500,3480,3,Baseline EWMA Chart,81.78938979039891,2.296875,3.3099222416666647,11.609421417,18.21061020960109,100.0,0.0,1.0,3480,1.0,,,,tep1
TEP Mode 1,1740000,34,500,3480,5,Baseline EWMA Chart,81.78938979039891,2.296875,3.3099222416666647,11.609421417,18.21061020960109,100.0,0.0,1.0,3480,1.0,,,,tep1
TEP Mode 1,1740000,34,500,3480,7,Baseline EWMA Chart,81.78938979039891,2.296875,3.3099222416666647,11.609421417,18.21061020960109,100.0,0.0,1.0,3480,1.0,,,,tep1
TEP Mode 1,1740000,34,500,3480,10,Baseline EWMA Chart,81.78938979039891,2.296875,3.3099222416666647,11.609421417,18.21061020960109,100.0,0.0,1.0,3480,1.0,,,,tep1
TEP Mode 1,1740000,34,500,3480,3,Baseline Sliding-Window Bootstrap (W=2000),99.0195892494929,582.8671875,5.029510239942488,17.662686,0.9804107505071044,100.0,0.0,1.0,3480,1.0,,,,tep1
TEP Mode 1,1740000,34,500,3480,5,Baseline Sliding-Window Bootstrap (W=2000),99.0195892494929,582.8671875,5.029510239942488,17.662686,0.9804107505071044,100.0,0.0,1.0,3480,1.0,,,,tep1
TEP Mode 1,1740000,34,500,3480,7,Baseline Sliding-Window Bootstrap (W=2000),99.0195892494929,582.8671875,5.029510239942488,17.662686,0.9804107505071044,100.0,0.0,1.0011634671320535,3476,0.9988505747126436,,,,tep1
TEP Mode 1,1740000,34,500,3480,10,Baseline Sliding-Window Bootstrap (W=2000),99.0195892494929,582.8671875,5.029510239942488,17.662686,0.9804107505071044,100.0,0.0,1.003791192767571,3467,0.996264367816092,,,,tep1
TEP Mode 1,1740000,34,500,3480,3,Proposed RBULT-SPC,96.7386680189317,3.234375,9.648126161206886,33.74481733300001,3.2613319810682952,100.0,0.0,1.0008723466123872,3477,0.9991379310344828,61.374770114942535,38.625229885057465,0.0014705882352941,tep1
TEP Mode 1,1740000,34,500,3480,5,Proposed RBULT-SPC,96.7386680189317,3.234375,9.648126161206886,33.74481733300001,3.2613319810682952,97.36842105263158,0.027027027027027,1.0073163593795726,3454,0.992528735632184,61.374770114942535,38.625229885057465,0.0014705882352941,tep1
TEP Mode 1,1740000,34,500,3480,7,Proposed RBULT-SPC,96.7386680189317,3.234375,9.648126161206886,33.74481733300001,3.2613319810682952,68.42105263157895,0.4615384615384615,1.0604938271604938,3266,0.9385057471264368,61.374770114942535,38.625229885057465,0.0014705882352941,tep1
TEP Mode 1,1740000,34,500,3480,10,Proposed RBULT-SPC,96.7386680189317,3.234375,9.648126161206886,33.74481733300001,3.2613319810682952,23.684210526315788,2.9,1.2141084721729882,2830,0.8132183908045977,61.374770114942535,38.625229885057465,0.0014705882352941,tep1
TEP Mode 3,1739400,34,500,3479,3,Baseline Shewhart Chart,80.8019093805166,1.1484375,0.6848287295199845,2.4592892079999995,19.198090619483395,100.0,0.0,1.0,3479,1.0,,,,tep3
TEP Mode 3,1739400,34,500,3479,5,Baseline Shewhart Chart,80.8019093805166,1.1484375,0.6848287295199845,2.4592892079999995,19.198090619483395,100.0,0.0,1.0,3479,1.0,,,,tep3
